POA_CODE_2021,POA_NAME_2021,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022r,2023p
2825,2825,2654.858499299631,2623.2922004144725,2587.2115007425396,2574.0032107545408,2545.6766644108966,2484.598145415264,2449.9447033758647,2390.649270233624,2343.4555438340353,2256.683845438991,2220.1382042724385,2199.549776794186,2161.431520438541
2826,2826,192.6777251184834,196.7772511848341,200.87677725118482,205.7962085308057,209.07582938388626,213.9952606635071,208.2559241706161,203.33649289099526,195.13744075829385,187.75829383886256,180.37914691943126,177.91943127962085,176.2796208530806
2827,2827,3900.8691454695972,3887.528691308438,3884.3534493871916,3864.590056157932,3849.703379260964,3833.3209965275996,3796.8062526760054,3766.2173698186452,3756.8300954638244,3733.6641516745644,3697.9308217323482,3681.0471750960514,3696.8202864639557
2828,2828,819.3924041075204,833.6202808819088,837.293151615826,845.8278465720326,860.1454243430987,856.2249697976442,843.1555798852311,828.4725536091815,822.1274161884627,806.0580262760495,811.623187858653,794.1955980066446,803.6507475083057
2829,2829,3326.268847006652,3301.4595343680708,3279.1194567627495,3240.0033259423503,3189.779379157428,3158.455931263858,3157.3345343680708,3135.6194567627495,3103.0834257206207,3077.754711751663,3045.633314855876,3046.0396341463415,3072.0396341463415
2830,2830,39238.79152308093,39549.15505719209,39866.99562435586,40408.06789301409,40821.93790060649,41363.78359126922,42392.485659304664,43445.50952211588,44231.962035244134,44888.80427923696,45424.22597807461,45752.64761467718,46287.210815297556
2831,2831,1981.0094985767537,1948.929014831879,1951.8761683563707,1918.2144343923278,1974.662447160414,1948.4101007090335,1923.4155382260067,1914.8195794710266,1907.7493994818592,1875.3883233570423,1862.2992987489424,1846.5866113018285,1836.1548476910118
2832,2832,2905.722597014925,2844.6071641791045,2782.9332537313435,2731.8178208955223,2687.7023880597017,2653.591910447761,2584.1065970149252,2506.0292835820896,2438.3934925373133,2359.368358208955,2311.563432835821,2273.1790447761196,2287.3295223880596
2833,2833,659.4776464542651,665.6190904419321,670.7029804727647,678.2201310380267,682.3080035971223,683.5669321685509,676.9529804727647,667.5100847893113,661.0232528263103,649.4292780061666,648.0399537512847,660.2948997944502,657.2413283658788
2834,2834,2655.68,2606.72,2557.44,2517.16,2466.2,2401.92,2351.24,2293.2,2246.52,2180.52,2136.48,2094.84,2084.84
2835,2835,4383.0023805981255,4359.887144770124,4340.887144770123,4323.719907751823,4296.500074393692,4277.364157119477,4223.941005802708,4171.591132271983,4073.2826216336853,3919.2565838416904,3831.053265883053,3791.2311411992264,3820.168501711055
2836,2836,973.0252987541318,941.281718789728,914.2683702008644,882.9885583524027,934.8372743452835,904.2581362827358,921.5609585558097,908.3242435799643,919.9232773963895,910.2032799389779,919.8747775235189,921.6085049580473,932.3814518179506
2838,2838,326.32,314.28,302.56,290.84000000000003,277.8,264.08000000000004,258.76,255.8,251.48000000000002,245.48000000000002,242.52,237.16,236.16000000000003
2839,2839,1484.4168284789644,1458.5,1480.7996763754045,1449.9271844660193,1441.121359223301,1404.2766990291261,1366.5265372168285,1322.7763754045307,1282.0983818770226,1223.3815533980583,1188.6702265372169,1155.036569579288,1139.1087378640777
2840,2840,3101.5257685106653,3053.5699007323724,2960.564186842905,2928.8137731833385,2858.7626991620127,2820.97593386781,2746.2413459538175,2651.0643716695204,2583.561875310045,2530.3615864684516,2461.4383180511327,2393.832782053949,2409.3748702479825
2842,2842,671.0248470741892,675.723827369077,662.4858547369556,652.7215581956851,652.413783393545,644.6093861399189,657.8382476289759,668.83209315144,681.5174763796275,706.0639607335646,727.6080396139259,720.436070720324,710.671086686917
2843,2843,1317.0,1322.0,1318.0,1318.0,1309.0,1306.0,1315.0,1304.0,1293.0,1284.0,1261.0,1261.0,1247.0
2844,2844,1489.2867538067646,1510.2200175178548,1475.9137414095135,1477.1457856084087,1472.3716480258724,1467.0839172618246,1421.1431579301982,1413.4233930737098,1371.775232448457,1384.4258523110093,1314.9986861608947,1296.751819161838,1293.8371007950411
2845,2845,1898.7777777777778,1929.111111111111,1981.0,1988.3333333333333,1974.6666666666667,2022.7777777777778,2032.888888888889,2047.0,2016.111111111111,2014.4444444444446,2012.0,2004.0,2014.0
2846,2846,249.64877487044976,254.6055914528821,254.1027445460943,259.3730407523511,265.24086750687735,271.5462862260892,266.5242147015546,262.44258204849336,260.18296973962,252.617234981767,246.6841532851385,252.36901030004478,253.8711534770648
2847,2847,2387.0,2376.0,2418.0,2448.0,2477.0,2478.0,2470.0,2433.0,2458.0,2452.0,2441.0,2419.0,2448.0
2848,2848,1690.66542022792,1680.6866096866097,1688.7320156695157,1674.1782407407406,1666.3427706552707,1639.2629985754986,1616.84099002849,1585.562321937322,1578.6940883190882,1570.3276353276353,1542.8258547008547,1518.6728988603988,1506.41542022792
2849,2849,1522.711588191212,1541.8151684029426,1562.2721203677315,1580.6102772764216,1587.671659119935,1605.5124864106056,1615.8050832251458,1635.446191275345,1626.68456772532,1621.6673580106183,1618.0650549380957,1612.4818139598704,1617.021030577457
2850,2850,16652.74808777515,16964.411104626368,17209.46049250396,17556.97541563955,17847.177031444913,18019.113241476374,18317.80477870104,18630.57630964283,18858.770424352097,19021.150648063347,19159.095121056012,19287.29506634351,19450.268010539265
2852,2852,3438.9029597118815,3446.664331813978,3572.2435385004887,3545.621942877076,3575.5795388526694,3593.1508102478165,3649.837672569595,3644.299155340938,3671.81110232682,3696.883948051682,3713.7355652835067,3695.232925888118,3674.8039734872987
2864,2864,844.0328647452648,842.9693860033951,839.6624258492761,827.407023098785,826.2800656150457,812.397333435062,807.2696320598164,812.9880786617582,817.397333435062,827.2808095065519,820.8185095466076,815.8185095466076,829.8715547332481
2865,2865,842.6,846.5600000000001,866.6,861.04,866.0,863.44,873.36,888.24,903.64,910.08,926.96,921.88,933.8000000000001
2866,2866,3005.230978093181,3048.2992409750077,3145.201666152422,3135.5611724776304,3124.143659364394,3126.8465782166,3165.669373650108,3164.0465782165998,3133.4176365319345,3145.2922307929653,3121.0406788028386,3116.322036408516,3158.1169392162915
2867,2867,662.0632593213238,652.2337662337662,661.4641809803101,662.3946376204441,632.4482614160033,616.3787180561375,617.2492668621701,617.8449937159614,613.557603686636,625.7377461248429,633.9350649350649,652.7406786761626,651.6175115207374
2868,2868,705.8543682224719,703.9003115264798,704.279207510742,688.1388683336227,671.0155489169658,675.5179927097322,654.6615232822649,645.0392559907182,638.5332919182783,611.4084285727337,591.9709241952232,589.7437382568526,589.5356489221427
2869,2869,1525.0,1522.0,1515.0,1503.0,1483.0,1472.0,1509.0,1534.0,1536.0,1536.0,1546.0,1498.0,1460.0
2870,2870,12528.924790766976,12513.976705682537,12476.656641146163,12460.243490406221,12433.394696101925,12424.177716957201,12399.217611122815,12361.070337735237,12329.873668018397,12247.243764702269,12114.228112272664,12094.992436012219,12072.196335624254
2871,2871,9166.940923737917,9197.27282491944,9265.194414607948,9337.818832796276,9373.371285356248,9422.410669530971,9359.128535624775,9300.138918725384,9227.077336197637,9140.8671679198,9025.805585392052,9001.630862871465,8985.779448621553
2873,2873,706.637304138208,678.1507633587786,660.1971675371635,634.6316793893129,615.8206106870228,584.9064885496183,584.4699678585777,588.9939734833266,580.5969264764966,584.954298915227,572.5418842908798,567.3116713539574,579.0266171153073
2874,2874,465.20600858369096,457.9012875536481,456.83690987124464,446.53218884120173,439.9742489270386,433.9098712446352,416.6824034334764,406.20171673819743,395.9742489270386,379.7467811158798,367.51931330472104,372.7596566523605,378.50643776824035
2875,2875,952.94520285457,932.9300314436978,941.611078983549,937.4009072215778,938.1433388073877,916.7743898582283,895.2002192465959,870.670780344517,856.4830292258977,840.4199050646549,801.997016403026,777.2477324922932,773.9433731092267
2876,2876,489.32456392373257,494.07692692436535,487.6678455498275,491.51591812141737,496.047729743604,502.7746956732797,504.7128464726172,508.6503268924167,511.6537142671034,512.2193110405965,501.68306867105883,497.1889849934241,485.04156004181243
2877,2877,4115.539092235109,4109.408438627772,4070.7498331368274,4043.7520420810065,4024.1995313094676,3993.405707453461,3934.169727659732,3863.8844547484046,3781.4352424052163,3681.9827978747066,3610.6183135653637,3591.990266030393,3575.785525318035
2878,2878,380.9645030392881,376.90587666377985,374.8092122967624,371.5983042941463,352.8086227058553,351.20840040643446,330.72744101236754,319.4127976292411,309.99670138973835,301.4953338324061,289.58670655987163,285.02872441232546,284.16274503088215
2879,2879,758.204081632653,749.9591836734694,741.795918367347,731.5510204081633,687.1224489795918,677.5714285714286,643.9183673469388,630.8979591836735,615.265306122449,604.6326530612245,586.2244897959183,578.1428571428571,578.1428571428571
2880,2880,19801.578489143707,19631.912353347136,19450.627276105537,19275.225035833733,18973.94287837766,18728.65780113606,18601.327493762277,18521.979083718215,18380.358868184954,18264.529702181877,18173.326750544144,18055.318840579712,18120.96379465945
2898,2898,392.00000000000006,399.00000000000006,398.0,403.0,411.0,414.0,420.0,426.00000000000006,431.0,438.0,444.0,450.0,452.0
2899,2899,0.0,0.0,0.0,0.0,0.0,1757.0,1845.0,1938.0,2015.0,2102.0,2221.0,2211.0,2209.0
2900,2900,1535.0,1716.0,1795.0,1857.0,1907.0,1977.0,2279.0,2822.0,3237.0,3652.0,4152.0,4463.0,4943.0
2902,2902,15850.0,15753.0,15568.0,15324.0,15133.0,15038.0,15140.0,15204.0,15421.0,15605.0,15674.0,15756.0,15760.0
2903,2903,9849.0,9781.0,9695.0,9519.0,9364.0,9285.0,9331.0,9350.0,9403.0,9446.0,9551.0,9490.0,9422.0
2904,2904,13459.0,13396.0,13266.0,13105.0,13010.0,12973.0,12992.0,12979.0,12998.0,13072.0,13076.0,12989.0,13038.0
2905,2905,30033.0,29917.0,29667.0,29337.0,29113.0,28947.0,28880.0,28809.0,28708.0,28655.0,28563.0,28325.0,28289.0
2906,2906,18609.0,18457.0,18256.0,18062.0,17855.0,17710.0,17723.0,17724.0,17728.0,17891.0,18038.0,17835.0,17774.0
2911,2911,549.0,1235.0,1975.0,3087.0,3966.0,4565.0,4822.0,4922.0,4913.0,4889.0,4783.0,4755.0,4778.0
2912,2912,5887.0,5960.0,6036.0,6113.0,6188.0,6285.0,6650.0,7076.0,7609.0,8117.0,8625.0,8758.0,8911.0
2913,2913,27532.0,28917.0,30333.0,32176.0,34238.0,35693.0,36794.0,37192.0,37928.0,38652.0,39375.0,39511.0,40831.0
2914,2914,14024.0,17409.0,20092.0,21943.0,23744.0,25519.0,27598.0,30299.0,32280.0,33702.0,34571.0,35104.0,35820.0
3000,3000,22256.72473495595,25356.714110795878,30161.011199044347,34183.39899208601,37768.501090040314,40847.4105047036,45290.73795729431,48330.481297595936,50481.202620576376,51181.84062266687,44314.90589816336,47686.48470210542,54917.901202030764
3002,3002,5238.0,5280.0,5333.0,5374.0,5411.0,5475.0,5496.0,5412.0,5416.0,5383.0,4959.0,4889.0,5100.0
3003,3003,3952.0,4316.0,4696.0,5080.0,5480.0,5912.0,6427.0,7023.0,7602.0,8164.0,8202.0,8633.0,9386.0
3004,3004,8479.082499670421,8825.070806680998,9157.84824297663,9456.49620946658,9874.61591738006,10271.805517265355,10777.273758141935,11243.535307695156,11794.206318945053,12024.994194476634,11653.203006922808,11847.550821786032,12525.660873292662
3006,3006,12236.910313493867,13816.181220657278,16042.04500984401,17436.88335605028,18712.439315462667,20381.897319400272,21666.49195820082,23251.757746478874,24520.31712857792,24989.419415417233,23258.494926548537,24355.563592306527,26327.834711494776
3008,3008,6200.857142857143,6806.523809523809,7992.190476190476,9173.57142857143,10447.57142857143,11835.238095238095,13924.333333333334,15440.0,16374.333333333334,16678.0,15911.666666666666,16498.0,17730.333333333332
3011,3011,18895.40736494275,19329.72539870386,20329.59264940188,21275.831571505416,22014.05686108763,22703.43357667973,23045.45790004867,23341.014428648275,23481.521776684855,23500.956246830094,22626.151018212557,23334.26266758882,25305.217098798636
3012,3012,24208.0,24890.0,25508.0,26328.0,27082.0,27686.0,27955.0,28111.0,28428.0,28286.0,27379.0,27697.0,28745.0
3013,3013,14504.59263505725,14740.27460129614,14980.40735059812,15267.168428494582,15524.94313891237,15854.56642332027,15998.54209995133,16187.985571351725,16287.478223315145,16265.043753169906,15837.848981787443,15846.737332411178,16211.782901201363
3015,3015,16682.311418494435,16990.422434696353,17283.51110437562,17641.046346302217,18018.133362724566,18402.29813733054,18606.947123332968,18852.850270031962,19141.457290863,19295.416042102945,18866.398434916788,18847.384272015872,19367.055769866638
3016,3016,15469.688581505567,15585.577565303649,15693.48889562438,15895.953653697785,16121.866637275432,16509.70186266946,16620.052876667032,16777.149729968038,16914.542709137,16777.58395789706,16191.601565083214,16292.615727984128,16705.944230133362
3018,3018,12260.0,12361.0,12544.0,12757.0,12979.0,13206.0,13443.0,13657.0,13861.0,13878.0,13655.0,13728.0,13899.0
3019,3019,8585.0,8786.0,9032.0,9291.0,9480.0,9709.0,9922.0,10023.0,10082.0,10131.0,9828.0,9842.0,10160.0
3020,3020,42319.0,43132.0,43949.0,44862.0,45790.0,46849.0,47376.0,47582.0,47550.0,46904.0,44879.0,44234.0,45128.0
3021,3021,54378.369011023955,54546.5409264363,54865.33000317999,55274.57669069324,55763.20978376087,56755.830511977954,57599.04430782277,58094.2452247191,58316.44359232563,57744.70366228535,55692.95965126139,54378.773648505405,55244.32011871952
3022,3022,2921.0,2956.0,3016.0,3036.0,3126.0,3242.0,3257.0,3309.0,3335.0,3352.0,3200.0,3162.0,3299.0
3023,3023,58098.630988976045,60514.759073563706,62710.969996820015,64277.023309306765,65692.39021623913,67272.06948802205,68640.15569217723,70100.55477528089,70404.65640767437,69780.99633771465,67944.0403487386,67362.2263514946,68390.67988128048
3024,3024,18204.07052486958,19993.866250813822,21569.04087945554,22673.19287228909,23602.589049330425,24789.6419517484,26190.63987296581,28093.616982333297,30260.5892315047,32368.72483557019,34494.60916897207,36850.290899424195,39583.58007320185
3025,3025,11853.0,12039.0,12249.0,12461.0,12646.0,12834.0,13045.0,13198.0,13349.0,13378.0,13096.0,13060.0,13329.0
3026,3026,6335.0,6926.7,7521.7,8022.4,8298.4,8764.1,9051.8,9133.2,9217.9,9127.3,8865.0,8846.0,8974.0
3027,3027,2820.0,3135.0,3743.0,4599.0,5728.0,7015.0,7841.0,8886.0,9448.0,9793.0,9612.0,9945.0,10369.0
3028,3028,29556.0,29754.0,29806.0,29996.0,30180.0,30686.0,30906.0,30708.0,30529.0,29873.0,28493.0,28117.0,28756.0
3029,3029,70843.67291814425,76636.56293373553,81357.14741674993,86499.04624481697,92542.78284248782,98470.91421692794,105208.82153448701,111927.44419349612,119224.67079983259,125896.69501591833,131923.0077667865,139167.08467111876,147372.07031170177
3030,3030,74550.3712446352,79000.10944206009,83095.94420600859,87236.68240343347,91416.54935622317,96172.60944206009,102169.52789699571,107998.75321888411,114126.74892703863,119111.77682403433,120845.28969957081,124523.70600858369,128653.92703862661
3031,3031,18108.668555240794,18418.611898016996,18803.47025495751,19130.56940509915,19428.526912181303,19714.356940509915,19690.399433427763,19670.640226628897,19629.923512747875,19328.15014164306,17984.915014164308,18086.971671388103,18904.787535410764
3032,3032,26589.331444759206,27441.388101983004,28297.52974504249,29287.43059490085,30264.473087818697,31087.643059490085,31447.600566572237,31518.359773371107,31539.076487252125,31485.84985835694,30209.084985835692,30298.028328611897,31495.212464589236
3033,3033,13892.0,14043.0,14259.0,14599.0,14942.0,15203.0,15267.0,15362.0,15482.0,15479.0,15183.0,15205.0,15321.0
3034,3034,11509.0,11599.0,11710.0,11855.0,12022.0,12199.0,12329.0,12451.0,12628.0,12642.0,12473.0,12393.0,12570.0
3036,3036,6140.746031746032,6158.190476190476,6135.126984126984,6165.079365079365,6218.015873015873,6268.460317460317,6272.063492063492,6265.666666666667,6246.761904761905,6147.3650793650795,6000.9682539682535,5949.9682539682535,5936.9682539682535
3037,3037,48779.0,49973.0,50950.0,51933.0,52841.0,53852.0,54177.0,54240.0,54066.0,53408.0,51970.0,51600.0,51669.0
3038,3038,29727.0,29489.0,29297.0,29108.0,29041.0,28964.0,28806.0,28579.0,28273.0,27756.0,26944.0,26502.0,26631.0
3039,3039,14168.0,14436.0,14666.0,14820.0,14949.0,15158.0,15495.0,15778.0,16093.0,16639.0,16400.0,16591.0,17203.0
3040,3040,24901.0,25075.0,25434.0,25980.0,26594.0,27313.0,27682.0,27893.0,27982.0,28009.0,26965.0,26929.0,27719.0
3041,3041,11788.0,11960.0,12151.0,12389.0,12676.0,13110.0,13357.0,13519.0,13597.0,13557.0,13216.0,13300.0,13526.0
3042,3042,14908.0,15109.0,15419.0,15720.0,16105.0,16516.0,16725.0,16961.0,17227.0,17161.0,16892.0,17018.0,17378.0
3043,3043,18093.0,18110.083333333332,18151.083333333332,18251.166666666668,18352.166666666668,18449.25,18595.333333333332,18627.333333333332,18605.416666666668,18541.416666666668,18066.5,17787.5,17984.5
3044,3044,25347.535855404916,25915.78973499485,26419.691667675343,27000.575875279505,27689.042963470074,28639.665335265214,29266.40136361246,29766.18061426133,29936.553337813475,29919.180338182137,28970.628297776308,29043.009050577268,29729.537246992895
3045,3045,81.25396825396825,84.72619047619048,88.78968253968254,91.75396825396824,95.8174603174603,99.28968253968253,92.60317460317461,86.0,79.82142857142857,73.21825396825396,66.53174603174602,66.53174603174602,66.53174603174602
3046,3046,32230.45791840035,32777.646689081266,33353.415269862555,34144.34834651259,34835.28027449666,35795.48164106407,36583.67673680266,37341.90066750804,37962.09095659719,38314.97197846621,37215.343248999234,37316.96237995701,38514.26937449469
3047,3047,19874.0,20179.0,20487.0,20986.0,21473.0,21979.0,22429.0,22752.0,22976.0,22800.0,21763.0,21439.0,22034.0
3048,3048,19167.0,19083.0,19132.0,19135.0,19115.0,19158.0,19265.0,19278.0,19253.0,19197.0,18306.0,17832.0,18147.0
3049,3049,9115.0,9184.0,9256.0,9349.0,9468.0,9658.0,9764.0,9909.0,9995.0,10048.0,9890.0,9867.0,9980.0
3051,3051,12255.35,12934.3,13772.0,14389.35,15112.1,15998.55,16473.7,16982.75,17264.65,17404.05,15247.1,15886.85,17224.45
3052,3052,6551.0,6872.0,7174.0,7447.0,7682.0,7898.0,8182.0,8242.0,8291.0,8318.0,7428.0,7475.0,8003.0
3053,3053,14833.92526504405,15291.985889204121,16375.988800955653,17460.25100791399,18563.398909959684,19774.0394952964,20118.56204270569,20234.76870240406,20361.147379423623,20133.109377333134,16435.994101836644,17391.66529789458,20589.64879796924
3054,3054,8786.0,8800.0,8835.0,8893.0,8964.0,9058.0,9026.0,9025.0,8994.0,8899.0,8290.0,8158.0,8531.0
3055,3055,14289.553656096563,14395.545150696775,14501.112809991026,14639.69818459557,14794.914818302896,14975.690020547254,15015.986416754953,15162.957070790004,15335.796449968368,15494.564400500094,14948.631972372224,15155.456857668143,15687.220993027735
3056,3056,23066.708478818353,23717.64197456772,24413.691471980026,25154.677661452642,25773.37358771601,26391.763453588555,26661.94126812035,27060.444101364767,27277.233916456145,27284.1211078504,25295.989475804217,25646.766556550425,27267.476588188736
3057,3057,9460.737865085084,9713.812874735508,10396.195718028946,10991.624153951789,11636.711593981094,12306.546525864193,12744.072315124695,12991.598827845231,13200.969633575485,13654.314491649508,13501.37855182356,13847.776585781432,14336.302418783529
3058,3058,33013.00622619474,33435.56357592389,33939.893062462106,34530.07577820791,35130.67676203327,35836.853023670716,36264.92189958488,36578.918718230634,36632.35570558933,36473.847683351654,35283.02845322446,35597.02856946572,36807.19337851242
3059,3059,12843.619047619048,13023.857142857143,13276.297619047618,13830.636904761905,14836.17857142857,16244.82142857143,17398.113095238095,18629.51785714286,19489.10119047619,20438.89880952381,21579.0,22690.291666666668,23771.79761904762
3060,3060,13406.43599257885,13558.448979591836,13781.471243042672,14139.487940630797,14465.51948051948,14742.52319109462,14963.037105751391,15080.027829313543,15197.51948051948,15053.504638218923,14455.502782931355,14458.994434137292,14978.502782931355
3061,3061,5468.564007421151,5480.551020408163,5473.528756957328,5436.512059369202,5428.480519480519,5397.4768089053805,5320.962894248609,5300.972170686457,5269.480519480519,5202.495361781076,5037.497217068646,4937.005565862709,4989.497217068645
3062,3062,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,6.0,6.0,6.0
3063,3063,338.8225108225108,391.84415584415586,437.8712121212121,478.8176406926407,545.1331168831169,603.3084415584416,591.5492424242425,588.7548701298701,585.366341991342,582.685606060606,568.3246753246754,572.7732683982684,572.0725108225108
3064,3064,55578.0,59625.0,64311.0,69050.0,73671.0,79407.0,86500.0,93800.0,102259.0,109965.0,116026.0,122745.0,129779.0
3065,3065,10214.0,10507.0,10705.0,10880.0,11056.0,11259.0,11330.0,11373.0,11373.0,11299.0,10608.0,10812.0,11484.0
3066,3066,6867.0,7209.0,7427.0,8022.0,8582.0,9235.0,9444.0,9605.0,9829.0,9969.0,9351.0,9679.0,10485.0
3067,3067,5213.0,5544.0,6539.0,7411.0,8078.0,8770.0,9291.0,9527.0,9594.0,9672.0,9258.0,9513.0,10008.0
3068,3068,18279.0,18587.0,18824.0,19192.0,19549.0,19866.0,19980.0,20040.0,20320.0,20517.0,19624.0,19833.0,20579.0
3070,3070,24026.33005902061,24296.199200611296,24862.79445475951,25433.690817748364,25880.679387043125,26317.975810885102,26537.002748763058,26801.03296786886,26932.77017920552,26970.343986086766,25562.80657006234,25531.67179769104,26190.602936854517
3071,3071,18383.66994097939,18606.800799388704,18892.20554524049,19102.309182251636,19365.320612956875,19684.024189114898,19823.997251236942,19816.96703213114,19831.22982079448,19890.656013913234,19243.19342993766,19286.32820230896,19713.397063145483
3072,3072,31748.713321258543,32057.099764363593,32407.65171628419,32921.713834324044,33587.690743172694,34438.776262277395,34861.237095676894,35054.10609054382,35239.91909462622,35410.50121241287,34203.65578697736,34279.00730838985,35562.133446421154
3073,3073,49401.28667874145,50213.90023563641,50933.34828371581,51593.286165675956,52276.309256827306,53286.223737722605,53734.762904323106,53944.89390945618,54035.08090537378,53721.49878758713,51668.34421302264,51572.99269161015,53027.866553578846
3074,3074,21674.025759111286,21662.79934038592,21673.57616361864,21676.726664265476,21691.87683083121,21733.662331712967,21741.92526773553,21706.557041121716,21617.38941356455,21419.857761074014,20437.134453079165,20229.256182099245,20430.682816736546
3075,3075,20537.974240888714,21068.20065961408,21766.42383638136,22362.273335734524,23034.12316916879,23617.337668287033,23955.07473226447,24118.442958878284,24180.61058643545,24077.142238925986,23411.86554692083,23247.743817900755,23548.317183263454
3076,3076,27360.0,28611.0,29982.0,31185.0,32550.0,33920.0,34754.0,35150.0,35295.0,35002.0,33827.0,33658.0,34354.0
3078,3078,11046.0,11245.0,11450.0,11647.0,11935.0,12303.0,12425.0,12479.0,12669.0,12843.0,12368.0,12583.0,13267.0
3079,3079,16161.588089330025,16296.588089330025,16353.377171215881,16399.764267990075,16585.171215880895,16754.171215880895,17082.36724565757,17435.774193548386,17704.97022332506,17621.186104218363,17201.803970223325,17293.588089330024,17750.7841191067
3081,3081,13285.0,13411.0,13544.0,13732.0,13884.0,14049.0,14270.0,14395.0,14699.0,14683.0,14182.0,14422.0,14970.0
3082,3082,31856.0,31564.0,31281.0,31250.0,31163.0,31238.0,31057.0,30847.0,30523.0,30171.0,28979.0,28488.0,28737.0
3083,3083,30462.78804347826,31139.440217391304,31858.880434782608,32554.320652173912,33255.760869565216,34106.733695652176,34252.70652173913,34308.97282608696,34022.34782608696,33586.02717391304,31843.467391304348,32068.559782608696,33542.79891304348
3084,3084,25378.553007841583,25689.547243014284,26037.730086822627,26287.191161429088,26456.744609577876,26832.834548946405,27286.466888570187,27542.561569343863,27910.485593103487,27992.572127793763,27311.107332063257,27311.059603126516,27732.073542066584
3085,3085,14272.858902828393,14268.864667655691,14322.892741961492,14396.044570580836,14479.084174541233,14483.994235172702,14560.165865772246,14657.66423710775,14560.544183571452,14487.241767987874,14164.08869771342,14230.352307543459,14501.142338826716
3087,3087,9236.21195652174,9251.559782608696,9289.119565217392,9329.679347826086,9376.239130434782,9460.266304347826,9468.29347826087,9471.027173913044,9421.652173913044,9393.972826086956,9222.532608695652,9172.440217391304,9282.201086956522
3088,3088,27488.0,27544.0,27641.0,27771.0,27855.0,28070.0,28134.0,28222.0,28183.0,27993.0,27409.0,27197.0,27445.0
3089,3089,11897.017595307918,11975.33137829912,12053.873900293254,12117.302052785924,12181.615835777126,12311.357771260997,12396.431085043989,12511.466275659825,12536.348973607039,12626.079178885631,12615.847507331378,12527.695014662757,12622.038123167154
3090,3090,2211.0,2297.0,2345.0,2401.0,2451.0,2475.0,2516.0,2537.0,2602.0,2607.0,2592.0,2628.0,2640.0
3091,3091,1587.0,1602.0,1624.0,1633.0,1640.0,1661.0,1675.0,1664.0,1665.0,1652.0,1615.0,1589.0,1631.0
3093,3093,3903.0,3923.0,3925.0,3940.0,3997.0,4050.0,4048.0,4068.0,4088.0,4048.0,3997.0,3998.0,4095.0
3094,3094,8968.448979591836,8960.30612244898,8989.156462585033,9038.619047619048,9166.925170068027,9351.619047619048,9415.537414965986,9436.462585034014,9460.08163265306,9443.612244897959,9316.156462585033,9309.00680272109,9414.544217687075
3095,3095,28786.551020408162,28758.69387755102,28812.843537414967,28841.38095238095,28920.07482993197,29108.38095238095,29185.462585034013,29222.537414965987,29211.918367346938,29151.38775510204,28670.843537414967,28446.993197278913,28399.455782312925
3096,3096,2033.9824046920821,2011.6686217008798,2004.1260997067448,2032.6979472140763,2039.3841642228738,2039.6422287390028,2027.5689149560117,1995.533724340176,1961.6510263929617,1952.9208211143693,1922.1524926686216,1906.3049853372434,1925.9618768328446
3097,3097,1401.874635568513,1428.7055393586006,1430.1836734693877,1457.5218658892127,1487.1836734693877,1521.0291545189505,1537.8746355685132,1541.2128279883382,1543.874635568513,1547.536443148688,1544.8600583090379,1542.3673469387754,1538.8600583090379
3099,3099,5086.0,5077.0,5080.0,5072.0,5079.0,5098.0,5132.0,5124.0,5110.0,5104.0,5025.0,5014.0,4999.0
3101,3101,24712.820910463175,24977.373250178756,25314.822952252325,25820.06533725272,26087.94954317947,26364.09816477318,26466.36181774847,26512.27553030905,26439.274251211566,25995.697322634463,24716.513315325337,24790.27680940653,25413.121990943037
3102,3102,6695.179089536824,6726.626749821244,6772.177047747677,6815.934662747279,6877.050456820529,6994.901835226821,6984.6381822515295,6929.724469690951,6932.725748788433,6924.302677365536,6698.4866846746645,6710.72319059347,6773.8780090569635
3103,3103,15772.156536991872,15777.366070397295,15844.112215878158,15934.128518099982,16039.103618093402,16148.552890414783,16368.507430581842,16524.48798784244,16586.293134300664,16462.32280655386,15768.037883486342,15761.807796414461,16158.054112688957
3104,3104,21052.973134328357,21201.597014925374,21347.346268656718,21440.00298507463,21524.346268656718,21626.501492537314,21798.65671641791,21960.65671641791,22118.31343283582,22116.501492537314,21586.125373134328,21512.220895522387,22079.597014925374
3105,3105,11215.692389006343,11231.644115574349,11269.281536293165,11301.915433403805,11336.767441860466,11397.891472868218,11415.169133192388,11457.50845665962,11454.26391825229,11479.760747004933,11198.81712473573,11256.03347427766,11469.853417899929
3106,3106,17344.0,17381.0,17427.0,17469.0,17550.0,17682.0,17713.0,17680.0,17674.0,17548.0,17101.0,17164.0,17457.0
3107,3107,13742.174910177302,13795.588094587207,13864.923357806763,13960.469821526205,14115.814301335624,14265.790898617512,14365.120372178395,14383.946740998203,14411.073810825588,14550.678659298603,14252.07297117863,14324.394048269936,14428.265035538545
3108,3108,19578.536872915443,19898.699993228278,20338.311403162134,20745.949816777942,21312.80939109335,22122.58881495495,22949.61922996168,23482.211034415188,24415.552753321077,25368.976499824235,25416.933893655394,25926.575085014334,27144.292237565434
3109,3109,28178.279066318642,28402.814294994037,28615.69487712612,28994.642148547548,29368.824195862937,29748.737894673683,30258.977827696624,30647.900644947153,31521.85540031614,31888.302425409864,31184.82477139685,31321.152694885353,32287.114320539877
